student_id,week_number,month,total_classes,attended_classes,percentage
198,1,August,19,16,84.21
198,2,August,23,20,86.96
198,3,August,25,22,88.0
198,4,August,24,20,83.33
198,5,September,19,16,84.21
198,6,September,19,16,84.21
198,7,September,20,18,90.0
198,8,September,25,22,88.0
198,9,October,23,20,86.96
198,10,October,19,16,84.21
198,11,October,20,18,90.0
198,12,October,20,17,85.0
198,13,November,19,16,84.21
198,14,November,24,21,87.5
199,1,August,22,19,86.36
199,2,August,20,18,90.0
199,3,August,21,18,85.71
199,4,August,19,16,84.21
199,5,September,25,21,84.0
199,6,September,20,18,90.0
199,7,September,18,15,83.33
199,8,September,24,21,87.5
199,9,October,18,15,83.33
199,10,October,22,19,86.36
199,11,October,20,17,85.0
199,12,October,19,16,84.21
199,13,November,19,17,89.47
199,14,November,19,17,89.47
200,1,August,19,16,84.21
200,2,August,19,16,84.21
200,3,August,22,19,86.36
200,4,August,21,18,85.71
200,5,September,25,22,88.0
200,6,September,19,16,84.21
200,7,September,18,15,83.33
200,8,September,25,21,84.0
200,9,October,22,19,86.36
200,10,October,22,19,86.36
200,11,October,20,17,85.0
200,12,October,18,15,83.33
200,13,November,19,17,89.47
200,14,November,21,18,85.71
201,1,August,20,17,85.0
201,2,August,18,16,88.89
201,3,August,23,18,78.26
201,4,August,21,16,76.19
201,5,September,24,18,75.0
201,6,September,24,16,66.67
201,7,September,23,16,69.57
201,8,September,25,16,64.0
201,9,October,24,14,58.33
201,10,October,19,10,52.63
201,11,October,22,11,50.0
201,12,October,21,10,47.62
201,13,November,18,8,44.44
201,14,November,20,9,45.0
202,1,August,25,20,80.0
202,2,August,23,19,82.61
202,3,August,24,21,87.5
202,4,August,22,18,81.82
202,5,September,19,16,84.21
202,6,September,23,19,82.61
202,7,September,18,16,88.89
202,8,September,22,20,90.91
202,9,October,24,20,83.33
202,10,October,24,21,87.5
202,11,October,24,21,87.5
202,12,October,25,22,88.0
202,13,November,18,16,88.89
202,14,November,18,16,88.89
203,1,August,23,19,82.61
203,2,August,24,19,79.17
203,3,August,24,18,75.0
203,4,August,23,17,73.91
203,5,September,25,18,72.0
203,6,September,20,15,75.0
203,7,September,20,14,70.0
203,8,September,25,17,68.0
203,9,October,20,13,65.0
203,10,October,24,16,66.67
203,11,October,18,11,61.11
203,12,October,18,10,55.56
203,13,November,19,10,52.63
203,14,November,20,12,60.0
204,1,August,22,19,86.36
204,2,August,25,21,84.0
204,3,August,25,21,84.0
204,4,August,25,21,84.0
204,5,September,25,22,88.0
204,6,September,22,19,86.36
204,7,September,24,21,87.5
204,8,September,19,17,89.47
204,9,October,18,16,88.89
204,10,October,21,18,85.71
204,11,October,24,21,87.5
204,12,October,19,17,89.47
204,13,November,19,17,89.47
204,14,November,21,18,85.71
205,1,August,19,17,89.47
205,2,August,20,18,90.0
205,3,August,19,17,89.47
205,4,August,18,16,88.89
205,5,September,20,17,85.0
205,6,September,23,21,91.3
205,7,September,22,20,90.91
205,8,September,19,17,89.47
205,9,October,18,16,88.89
205,10,October,22,20,90.91
205,11,October,19,17,89.47
205,12,October,19,17,89.47
205,13,November,23,20,86.96
205,14,November,20,18,90.0
206,1,August,25,23,92.0
206,2,August,20,19,95.0
206,3,August,18,16,88.89
206,4,August,24,22,91.67
206,5,September,19,17,89.47
206,6,September,21,19,90.48
206,7,September,22,21,95.45
206,8,September,25,22,88.0
206,9,October,21,18,85.71
206,10,October,20,18,90.0
206,11,October,22,20,90.91
206,12,October,21,19,90.48
206,13,November,24,21,87.5
206,14,November,22,20,90.91
207,1,August,25,22,88.0
207,2,August,23,21,91.3
207,3,August,19,18,94.74
207,4,August,22,20,90.91
207,5,September,21,19,90.48
207,6,September,25,22,88.0
207,7,September,25,23,92.0
207,8,September,22,20,90.91
207,9,October,20,18,90.0
207,10,October,21,19,90.48
207,11,October,18,15,83.33
207,12,October,25,23,92.0
207,13,November,23,22,95.65
207,14,November,20,19,95.0
208,1,August,24,21,87.5
208,2,August,20,17,85.0
208,3,August,21,18,85.71
208,4,August,18,15,83.33
208,5,September,24,20,83.33
208,6,September,18,14,77.78
208,7,September,24,19,79.17
208,8,September,23,18,78.26
208,9,October,18,14,77.78
208,10,October,19,14,73.68
208,11,October,21,15,71.43
208,12,October,23,16,69.57
208,13,November,19,14,73.68
208,14,November,18,12,66.67
209,1,August,25,22,88.0
209,2,August,19,17,89.47
209,3,August,20,18,90.0
209,4,August,20,17,85.0
209,5,September,22,20,90.91
209,6,September,18,16,88.89
209,7,September,22,20,90.91
209,8,September,22,20,90.91
209,9,October,23,21,91.3
209,10,October,23,21,91.3
209,11,October,23,21,91.3
209,12,October,22,20,90.91
209,13,November,21,19,90.48
209,14,November,18,16,88.89
210,1,August,23,18,78.26
210,2,August,24,19,79.17
210,3,August,23,17,73.91
210,4,August,23,17,73.91
210,5,September,20,15,75.0
210,6,September,18,13,72.22
210,7,September,23,17,73.91
210,8,September,23,16,69.57
210,9,October,22,14,63.64
210,10,October,22,14,63.64
210,11,October,19,11,57.89
210,12,October,22,13,59.09
210,13,November,20,11,55.0
210,14,November,21,11,52.38
211,1,August,25,21,84.0
211,2,August,20,16,80.0
211,3,August,25,20,80.0
211,4,August,21,17,80.95
211,5,September,18,14,77.78
211,6,September,20,15,75.0
211,7,September,21,15,71.43
211,8,September,21,15,71.43
211,9,October,20,14,70.0
211,10,October,21,14,66.67
211,11,October,18,12,66.67
211,12,October,21,13,61.9
211,13,November,21,13,61.9
211,14,November,22,13,59.09
212,1,August,24,20,83.33
212,2,August,25,21,84.0
212,3,August,22,18,81.82
212,4,August,21,17,80.95
212,5,September,25,20,80.0
212,6,September,24,18,75.0
212,7,September,23,16,69.57
212,8,September,20,14,70.0
212,9,October,22,16,72.73
212,10,October,22,16,72.73
212,11,October,21,15,71.43
212,12,October,25,16,64.0
212,13,November,25,16,64.0
212,14,November,21,13,61.9
213,1,August,19,18,94.74
213,2,August,19,17,89.47
213,3,August,18,16,88.89
213,4,August,23,21,91.3
213,5,September,23,20,86.96
213,6,September,23,21,91.3
213,7,September,20,18,90.0
213,8,September,21,19,90.48
213,9,October,21,19,90.48
213,10,October,21,19,90.48
213,11,October,18,16,88.89
213,12,October,21,19,90.48
213,13,November,19,16,84.21
213,14,November,24,22,91.67
214,1,August,19,17,89.47
214,2,August,24,20,83.33
214,3,August,19,15,78.95
214,4,August,18,14,77.78
214,5,September,21,16,76.19
214,6,September,20,14,70.0
214,7,September,20,14,70.0
214,8,September,18,12,66.67
214,9,October,20,12,60.0
214,10,October,18,11,61.11
214,11,October,24,14,58.33
214,12,October,21,12,57.14
214,13,November,21,11,52.38
214,14,November,20,10,50.0
215,1,August,20,17,85.0
215,2,August,24,20,83.33
215,3,August,25,20,80.0
215,4,August,19,15,78.95
215,5,September,22,15,68.18
215,6,September,25,17,68.0
215,7,September,24,15,62.5
215,8,September,23,14,60.87
215,9,October,21,12,57.14
215,10,October,24,13,54.17
215,11,October,18,9,50.0
215,12,October,22,9,40.91
215,13,November,18,7,38.89
215,14,November,22,8,36.36
216,1,August,22,19,86.36
216,2,August,23,19,82.61
216,3,August,22,18,81.82
216,4,August,22,17,77.27
216,5,September,18,14,77.78
216,6,September,22,15,68.18
216,7,September,23,15,65.22
216,8,September,24,16,66.67
216,9,October,18,10,55.56
216,10,October,23,13,56.52
216,11,October,19,10,52.63
216,12,October,22,11,50.0
216,13,November,18,8,44.44
216,14,November,22,9,40.91
217,1,August,24,22,91.67
217,2,August,21,19,90.48
217,3,August,24,22,91.67
217,4,August,22,20,90.91
217,5,September,24,22,91.67
217,6,September,24,21,87.5
217,7,September,18,16,88.89
217,8,September,20,18,90.0
217,9,October,21,19,90.48
217,10,October,19,17,89.47
217,11,October,18,17,94.44
217,12,October,18,16,88.89
217,13,November,25,22,88.0
217,14,November,25,23,92.0
218,1,August,23,21,91.3
218,2,August,18,16,88.89
218,3,August,18,17,94.44
218,4,August,23,19,82.61
218,5,September,18,16,88.89
218,6,September,20,18,90.0
218,7,September,25,23,92.0
218,8,September,19,17,89.47
218,9,October,20,18,90.0
218,10,October,25,23,92.0
218,11,October,22,19,86.36
218,12,October,25,23,92.0
218,13,November,20,18,90.0
218,14,November,22,20,90.91
219,1,August,20,16,80.0
219,2,August,25,20,80.0
219,3,August,21,18,85.71
219,4,August,21,17,80.95
219,5,September,24,20,83.33
219,6,September,19,17,89.47
219,7,September,19,16,84.21
219,8,September,18,16,88.89
219,9,October,20,17,85.0
219,10,October,18,15,83.33
219,11,October,20,17,85.0
219,12,October,20,17,85.0
219,13,November,21,18,85.71
219,14,November,23,20,86.96
220,1,August,18,11,61.11
220,2,August,20,13,65.0
220,3,August,25,17,68.0
220,4,August,18,13,72.22
220,5,September,25,18,72.0
220,6,September,18,13,72.22
220,7,September,21,15,71.43
220,8,September,21,16,76.19
220,9,October,23,18,78.26
220,10,October,25,20,80.0
220,11,October,24,19,79.17
220,12,October,22,19,86.36
220,13,November,21,18,85.71
220,14,November,20,17,85.0
221,1,August,24,20,83.33
221,2,August,25,22,88.0
221,3,August,22,19,86.36
221,4,August,25,21,84.0
221,5,September,23,19,82.61
221,6,September,23,20,86.96
221,7,September,23,20,86.96
221,8,September,24,21,87.5
221,9,October,24,20,83.33
221,10,October,25,20,80.0
221,11,October,19,16,84.21
221,12,October,22,19,86.36
221,13,November,18,15,83.33
221,14,November,23,20,86.96
222,1,August,23,15,65.22
222,2,August,22,14,63.64
222,3,August,22,15,68.18
222,4,August,21,14,66.67
222,5,September,19,13,68.42
222,6,September,19,14,73.68
222,7,September,18,13,72.22
222,8,September,20,16,80.0
222,9,October,21,17,80.95
222,10,October,23,18,78.26
222,11,October,23,19,82.61
222,12,October,23,19,82.61
222,13,November,25,22,88.0
222,14,November,22,19,86.36
223,1,August,22,20,90.91
223,2,August,22,18,81.82
223,3,August,24,19,79.17
223,4,August,24,20,83.33
223,5,September,25,20,80.0
223,6,September,23,17,73.91
223,7,September,23,18,78.26
223,8,September,25,18,72.0
223,9,October,21,16,76.19
223,10,October,23,16,69.57
223,11,October,25,16,64.0
223,12,October,22,14,63.64
223,13,November,20,13,65.0
223,14,November,20,13,65.0
224,1,August,25,22,88.0
224,2,August,22,20,90.91
224,3,August,24,21,87.5
224,4,August,22,18,81.82
224,5,September,23,19,82.61
224,6,September,19,17,89.47
224,7,September,24,21,87.5
224,8,September,18,16,88.89
224,9,October,24,21,87.5
224,10,October,24,20,83.33
224,11,October,18,15,83.33
224,12,October,25,21,84.0
224,13,November,25,21,84.0
224,14,November,20,16,80.0
225,1,August,22,19,86.36
225,2,August,18,15,83.33
225,3,August,24,20,83.33
225,4,August,25,21,84.0
225,5,September,19,16,84.21
225,6,September,24,20,83.33
225,7,September,25,20,80.0
225,8,September,24,19,79.17
225,9,October,18,15,83.33
225,10,October,25,21,84.0
225,11,October,18,15,83.33
225,12,October,25,20,80.0
225,13,November,18,15,83.33
225,14,November,18,15,83.33
226,1,August,22,19,86.36
226,2,August,18,15,83.33
226,3,August,24,20,83.33
226,4,August,25,21,84.0
226,5,September,22,18,81.82
226,6,September,18,14,77.78
226,7,September,22,19,86.36
226,8,September,25,22,88.0
226,9,October,22,18,81.82
226,10,October,18,16,88.89
226,11,October,18,15,83.33
226,12,October,20,17,85.0
226,13,November,24,20,83.33
226,14,November,18,16,88.89
227,1,August,22,18,81.82
227,2,August,23,20,86.96
227,3,August,20,17,85.0
227,4,August,25,21,84.0
227,5,September,18,15,83.33
227,6,September,19,16,84.21
227,7,September,25,21,84.0
227,8,September,25,22,88.0
227,9,October,21,18,85.71
227,10,October,22,18,81.82
227,11,October,20,16,80.0
227,12,October,19,16,84.21
227,13,November,18,15,83.33
227,14,November,19,15,78.95
228,1,August,20,16,80.0
228,2,August,21,17,80.95
228,3,August,18,14,77.78
228,4,August,20,15,75.0
228,5,September,19,14,73.68
228,6,September,24,17,70.83
228,7,September,20,15,75.0
228,8,September,21,14,66.67
228,9,October,24,16,66.67
228,10,October,19,12,63.16
228,11,October,21,13,61.9
228,12,October,21,13,61.9
228,13,November,21,12,57.14
228,14,November,18,11,61.11
229,1,August,25,22,88.0
229,2,August,19,16,84.21
229,3,August,19,16,84.21
229,4,August,23,19,82.61
229,5,September,25,21,84.0
229,6,September,20,15,75.0
229,7,September,22,17,77.27
229,8,September,24,18,75.0
229,9,October,18,13,72.22
229,10,October,20,15,75.0
229,11,October,18,13,72.22
229,12,October,19,14,73.68
229,13,November,24,16,66.67
229,14,November,20,13,65.0
230,1,August,25,21,84.0
230,2,August,23,20,86.96
230,3,August,21,18,85.71
230,4,August,19,17,89.47
230,5,September,23,19,82.61
230,6,September,23,20,86.96
230,7,September,22,19,86.36
230,8,September,25,21,84.0
230,9,October,25,21,84.0
230,10,October,19,16,84.21
230,11,October,23,20,86.96
230,12,October,18,16,88.89
230,13,November,19,17,89.47
230,14,November,20,17,85.0
231,1,August,21,19,90.48
231,2,August,20,18,90.0
231,3,August,25,22,88.0
231,4,August,19,17,89.47
231,5,September,21,19,90.48
231,6,September,23,19,82.61
231,7,September,20,18,90.0
231,8,September,23,21,91.3
231,9,October,20,18,90.0
231,10,October,23,21,91.3
231,11,October,24,23,95.83
231,12,October,24,22,91.67
231,13,November,20,19,95.0
231,14,November,24,21,87.5
232,1,August,18,12,66.67
232,2,August,25,17,68.0
232,3,August,19,12,63.16
232,4,August,23,17,73.91
232,5,September,21,15,71.43
232,6,September,19,14,73.68
232,7,September,20,15,75.0
232,8,September,21,16,76.19
232,9,October,18,14,77.78
232,10,October,25,20,80.0
232,11,October,23,19,82.61
232,12,October,19,16,84.21
232,13,November,19,17,89.47
232,14,November,22,20,90.91
233,1,August,19,17,89.47
233,2,August,18,15,83.33
233,3,August,25,22,88.0
233,4,August,25,22,88.0
233,5,September,24,22,91.67
233,6,September,21,18,85.71
233,7,September,19,17,89.47
233,8,September,18,16,88.89
233,9,October,23,20,86.96
233,10,October,20,17,85.0
233,11,October,20,18,90.0
233,12,October,22,19,86.36
233,13,November,18,16,88.89
233,14,November,21,18,85.71
234,1,August,20,16,80.0
234,2,August,23,19,82.61
234,3,August,25,20,80.0
234,4,August,18,14,77.78
234,5,September,25,19,76.0
234,6,September,21,16,76.19
234,7,September,25,19,76.0
234,8,September,19,13,68.42
234,9,October,25,17,68.0
234,10,October,24,16,66.67
234,11,October,22,14,63.64
234,12,October,24,16,66.67
234,13,November,25,16,64.0
234,14,November,23,15,65.22
235,1,August,19,16,84.21
235,2,August,22,19,86.36
235,3,August,23,19,82.61
235,4,August,18,15,83.33
235,5,September,24,21,87.5
235,6,September,19,16,84.21
235,7,September,18,15,83.33
235,8,September,19,15,78.95
235,9,October,24,20,83.33
235,10,October,22,19,86.36
235,11,October,22,19,86.36
235,12,October,23,19,82.61
235,13,November,25,21,84.0
235,14,November,22,19,86.36
236,1,August,23,20,86.96
236,2,August,25,22,88.0
236,3,August,24,20,83.33
236,4,August,24,19,79.17
236,5,September,22,17,77.27
236,6,September,22,15,68.18
236,7,September,23,16,69.57
236,8,September,22,14,63.64
236,9,October,21,14,66.67
236,10,October,25,15,60.0
236,11,October,24,14,58.33
236,12,October,25,14,56.0
236,13,November,19,9,47.37
236,14,November,18,8,44.44
237,1,August,20,12,60.0
237,2,August,25,16,64.0
237,3,August,22,14,63.64
237,4,August,25,17,68.0
237,5,September,24,16,66.67
237,6,September,23,16,69.57
237,7,September,20,15,75.0
237,8,September,23,17,73.91
237,9,October,19,15,78.95
237,10,October,23,18,78.26
237,11,October,24,19,79.17
237,12,October,19,16,84.21
237,13,November,20,17,85.0
237,14,November,24,20,83.33
238,1,August,19,15,78.95
238,2,August,20,16,80.0
238,3,August,22,16,72.73
238,4,August,23,17,73.91
238,5,September,18,13,72.22
238,6,September,18,12,66.67
238,7,September,19,12,63.16
238,8,September,21,13,61.9
238,9,October,25,14,56.0
238,10,October,21,11,52.38
238,11,October,18,9,50.0
238,12,October,18,8,44.44
238,13,November,19,8,42.11
238,14,November,21,8,38.1
239,1,August,20,17,85.0
239,2,August,20,19,95.0
239,3,August,18,15,83.33
239,4,August,25,22,88.0
239,5,September,19,17,89.47
239,6,September,18,16,88.89
239,7,September,25,23,92.0
239,8,September,25,22,88.0
239,9,October,19,17,89.47
239,10,October,25,22,88.0
239,11,October,23,21,91.3
239,12,October,21,19,90.48
239,13,November,21,19,90.48
239,14,November,20,18,90.0
240,1,August,25,23,92.0
240,2,August,21,20,95.24
240,3,August,19,18,94.74
240,4,August,22,21,95.45
240,5,September,19,18,94.74
240,6,September,18,17,94.44
240,7,September,18,17,94.44
240,8,September,20,19,95.0
240,9,October,20,19,95.0
240,10,October,19,18,94.74
240,11,October,22,21,95.45
240,12,October,25,24,96.0
240,13,November,25,24,96.0
240,14,November,21,20,95.24
241,1,August,22,19,86.36
241,2,August,21,18,85.71
241,3,August,20,17,85.0
241,4,August,24,21,87.5
241,5,September,25,21,84.0
241,6,September,19,16,84.21
241,7,September,25,22,88.0
241,8,September,25,21,84.0
241,9,October,24,21,87.5
241,10,October,22,19,86.36
241,11,October,23,19,82.61
241,12,October,19,17,89.47
241,13,November,21,18,85.71
241,14,November,21,18,85.71
242,1,August,19,17,89.47
242,2,August,18,15,83.33
242,3,August,21,17,80.95
242,4,August,22,17,77.27
242,5,September,21,16,76.19
242,6,September,19,13,68.42
242,7,September,19,13,68.42
242,8,September,19,12,63.16
242,9,October,25,16,64.0
242,10,October,25,15,60.0
242,11,October,22,13,59.09
242,12,October,25,14,56.0
242,13,November,20,11,55.0
242,14,November,20,10,50.0
243,1,August,18,16,88.89
243,2,August,25,22,88.0
243,3,August,22,19,86.36
243,4,August,19,17,89.47
243,5,September,23,20,86.96
243,6,September,18,16,88.89
243,7,September,20,18,90.0
243,8,September,24,21,87.5
243,9,October,23,20,86.96
243,10,October,21,19,90.48
243,11,October,22,20,90.91
243,12,October,19,16,84.21
243,13,November,19,17,89.47
243,14,November,23,20,86.96
244,1,August,25,20,80.0
244,2,August,25,20,80.0
244,3,August,23,18,78.26
244,4,August,23,18,78.26
244,5,September,21,16,76.19
244,6,September,21,15,71.43
244,7,September,18,12,66.67
244,8,September,19,13,68.42
244,9,October,23,16,69.57
244,10,October,24,16,66.67
244,11,October,23,15,65.22
244,12,October,18,11,61.11
244,13,November,20,12,60.0
244,14,November,20,12,60.0
245,1,August,20,17,85.0
245,2,August,21,16,76.19
245,3,August,20,15,75.0
245,4,August,22,16,72.73
245,5,September,24,18,75.0
245,6,September,18,13,72.22
245,7,September,19,13,68.42
245,8,September,22,15,68.18
245,9,October,22,15,68.18
245,10,October,25,15,60.0
245,11,October,18,11,61.11
245,12,October,19,12,63.16
245,13,November,20,12,60.0
245,14,November,19,11,57.89
246,1,August,21,18,85.71
246,2,August,22,19,86.36
246,3,August,20,17,85.0
246,4,August,21,18,85.71
246,5,September,20,17,85.0
246,6,September,25,22,88.0
246,7,September,21,18,85.71
246,8,September,20,17,85.0
246,9,October,24,20,83.33
246,10,October,18,16,88.89
246,11,October,19,16,84.21
246,12,October,25,21,84.0
246,13,November,23,21,91.3
246,14,November,23,20,86.96
247,1,August,18,15,83.33
247,2,August,22,18,81.82
247,3,August,20,16,80.0
247,4,August,21,15,71.43
247,5,September,20,16,80.0
247,6,September,25,19,76.0
247,7,September,18,13,72.22
247,8,September,22,16,72.73
247,9,October,20,13,65.0
247,10,October,18,12,66.67
247,11,October,24,16,66.67
247,12,October,22,13,59.09
247,13,November,25,15,60.0
247,14,November,20,12,60.0
248,1,August,25,15,60.0
248,2,August,19,12,63.16
248,3,August,22,14,63.64
248,4,August,24,16,66.67
248,5,September,25,16,64.0
